Company,Pictogram,Text,Face,TextArea,category
lld_8330,False,False,False,0.0,Abstract mark
logo_13463,True,False,False,0.0,Pictorial mark
lld_23006,False,False,False,0.0,Abstract mark
logo_5819,False,True,False,0.17666015625,Combination mark
logo_401,False,False,False,0.0,Abstract mark
lld_33215,False,False,False,0.0,Abstract mark
lld_3265,False,False,False,0.0,Abstract mark
lld_24769,False,False,False,0.0,Abstract mark
lld_14872,False,False,False,0.0,Abstract mark
lld_25477,False,False,False,0.0,Abstract mark
lld_22318,True,False,False,0.0,Pictorial mark
logo_11274,True,True,False,0.039667968750000004,Combination mark
lld_35664,False,False,False,0.0,Abstract mark
lld_5614,False,False,False,0.0,Abstract mark
lld_32484,False,False,False,0.0,Abstract mark
lld_12754,False,False,False,0.0,Abstract mark
lld_3932,False,False,False,0.0,Abstract mark
lld_22697,True,False,False,0.0,Pictorial mark
logo_2421,False,True,True,0.394267578125,Combination mark
lld_33942,False,False,False,0.0,Abstract mark
lld_153,False,False,False,0.0,Abstract mark
lld_23589,False,False,False,0.0,Abstract mark
lld_14325,True,False,False,0.0,Pictorial mark
lld_4085,False,False,False,0.0,Abstract mark
logo_11923,False,False,True,0.0,Mascot logo
logo_4050,False,False,False,0.0,Abstract mark
logo_7559,False,True,False,0.1409375,Combination mark
logo_14683,False,True,True,0.16328125,Combination mark
lld_10143,False,False,False,0.0,Abstract mark
lld_30293,False,False,False,0.0,Abstract mark
lld_20080,False,True,False,0.23572265625,Combination mark
lld_27937,False,False,False,0.0,Abstract mark
lld_19601,False,True,False,0.3639453125,Combination mark
lld_6692,False,False,False,0.0,Abstract mark
logo_1128,False,True,False,0.143828125,Combination mark
lld_16532,False,False,False,0.0,Abstract mark
logo_6647,False,True,False,0.14751953125,Combination mark
logo_9574,False,False,False,0.0,Abstract mark
lld_8867,False,False,False,0.0,Abstract mark
lld_59,False,False,False,0.0,Abstract mark
logo_6121,False,False,False,0.0,Abstract mark
lld_26397,False,False,False,0.0,Abstract mark
logo_9212,False,True,False,0.16306640625,Combination mark
logo_13852,True,False,False,0.0,Pictorial mark
lld_19167,True,False,False,0.0,Pictorial mark
lld_36184,False,False,False,0.0,Abstract mark
lld_16254,False,False,False,0.0,Abstract mark
logo_12594,True,False,False,0.0,Pictorial mark
lld_18279,False,False,False,0.0,Abstract mark
lld_1843,False,False,False,0.0,Abstract mark
lld_31833,False,False,False,0.0,Abstract mark
lld_27089,True,False,False,0.0,Pictorial mark
lld_10625,False,False,False,0.0,Abstract mark
logo_1896,False,False,False,0.0,Abstract mark
lld_15985,False,False,False,0.0,Abstract mark
logo_4736,False,True,False,0.1967578125,Combination mark
lld_24580,True,False,False,0.0,Pictorial mark
logo_3059,False,True,False,1.221005859375,Wordmark
lld_14443,False,True,False,0.35443359375,Combination mark
logo_10383,False,False,False,0.0,Abstract mark
lld_34793,True,True,False,0.0625,Combination mark
lld_25846,False,False,False,0.0,Abstract mark
logo_2347,True,True,False,0.36563476562499997,Combination mark
logo_830,True,True,False,0.395625,Combination mark
lld_635,False,False,False,0.0,Abstract mark
lld_2392,True,False,False,0.0,Pictorial mark
logo_5428,True,False,False,0.0,Pictorial mark
lld_12032,False,False,False,0.0,Abstract mark
lld_3098,True,False,False,0.0,Pictorial mark
lld_15991,True,False,False,0.0,Pictorial mark
lld_24594,False,False,False,0.0,Abstract mark
logo_4722,False,False,False,0.0,Abstract mark
lld_13338,False,False,False,0.0,Abstract mark
logo_10397,False,False,False,0.0,Abstract mark
lld_14457,False,True,False,0.57080078125,Wordmark
lld_25852,False,False,False,0.0,Abstract mark
lld_34787,False,True,False,0.1321875,Combination mark
logo_824,False,False,False,0.0,Abstract mark
logo_2353,False,False,False,0.0,Abstract mark
lld_15749,False,False,False,0.0,Abstract mark
logo_11089,True,False,False,0.0,Pictorial mark
lld_621,False,True,False,0.8009375,Wordmark
lld_35499,False,False,False,0.0,Abstract mark
lld_2386,False,False,False,0.0,Abstract mark
lld_12026,True,False,False,0.0,Pictorial mark
lld_26383,False,False,False,0.0,Abstract mark
logo_6135,False,True,False,0.233134765625,Combination mark
logo_13846,True,False,False,0.0,Pictorial mark
logo_9206,False,False,False,0.0,Abstract mark
lld_36190,False,True,False,0.51689453125,Combination mark
lld_19173,False,False,False,0.0,Abstract mark
logo_12580,True,False,False,0.0,Pictorial mark
lld_16240,False,False,False,0.0,Abstract mark
lld_31827,False,False,False,0.0,Abstract mark
lld_1857,False,False,False,0.0,Abstract mark
lld_10631,False,False,False,0.0,Abstract mark
logo_8118,False,False,False,0.0,Abstract mark
logo_1882,False,True,False,0.19818359375,Combination mark
lld_10157,False,False,False,0.0,Abstract mark
logo_14697,True,False,False,0.0,Pictorial mark
lld_30287,False,False,False,0.0,Abstract mark
lld_7598,False,False,False,0.0,Abstract mark
lld_20094,False,False,False,0.0,Abstract mark
lld_17638,False,False,False,0.0,Abstract mark
lld_6686,False,False,False,0.0,Abstract mark
lld_19615,False,True,False,0.0883203125,Combination mark
lld_27923,False,False,False,0.0,Abstract mark
lld_16526,False,False,False,0.0,Abstract mark
logo_6653,False,False,False,0.0,Abstract mark
lld_11249,False,False,False,0.0,Abstract mark
lld_8873,False,False,True,0.0,Mascot logo
lld_31199,False,False,False,0.0,Abstract mark
logo_9560,False,False,False,0.0,Abstract mark
lld_32490,True,False,False,0.0,Pictorial mark
lld_12740,False,False,False,0.0,Abstract mark
lld_33956,False,False,False,0.0,Abstract mark
logo_2435,False,False,False,0.0,Abstract mark
lld_22683,True,False,False,0.0,Pictorial mark
lld_3926,False,False,False,0.0,Abstract mark
lld_147,False,False,False,0.0,Abstract mark
lld_14331,False,False,False,0.0,Abstract mark
lld_4091,False,False,False,0.0,Abstract mark
lld_12998,False,False,False,0.0,Abstract mark
logo_11937,False,True,False,0.090263671875,Combination mark
logo_4044,False,False,False,0.0,Abstract mark
logo_8656,True,True,False,0.090224609375,Combination mark
logo_7565,True,False,False,0.0,Pictorial mark
lld_6876,False,False,False,0.0,Abstract mark
lld_17610,False,False,False,0.0,Abstract mark
lld_29926,False,False,False,0.0,Abstract mark
lld_8683,False,False,False,0.0,Abstract mark
lld_18523,False,False,False,0.0,Abstract mark
logo_1114,False,False,False,0.0,Abstract mark
logo_14867,False,True,False,0.19294921875,Combination mark
logo_9548,False,True,False,0.356640625,Combination mark
lld_11261,False,False,False,0.0,Abstract mark
logo_5372,False,True,False,0.028125,Combination mark
lld_12768,False,False,False,0.0,Abstract mark
lld_15007,False,False,False,0.0,Abstract mark
logo_3703,False,False,False,0.0,Abstract mark
lld_14319,False,False,False,0.0,Abstract mark
lld_13476,False,False,False,0.0,Abstract mark
lld_22873,False,False,False,0.0,Abstract mark
lld_13310,False,True,False,0.172578125,Combination mark
logo_3065,False,False,False,0.0,Abstract mark
lld_609,False,False,False,0.0,Abstract mark
lld_15761,False,False,False,0.0,Abstract mark
lld_34977,False,False,False,0.0,Abstract mark
logo_5414,False,False,False,0.0,Abstract mark
lld_4907,False,False,False,0.0,Abstract mark
lld_29098,False,False,False,0.0,Abstract mark
lld_20902,False,False,False,0.0,Abstract mark
lld_65,False,True,False,0.47201171875,Combination mark
lld_11507,False,False,False,0.0,Abstract mark
logo_1672,False,True,False,0.129111328125,Combination mark
lld_16268,False,False,False,0.0,Abstract mark
lld_17176,False,False,False,0.0,Abstract mark
lld_18245,False,False,False,0.0,Abstract mark
lld_28386,True,False,False,0.0,Pictorial mark
logo_8130,False,False,True,0.0,Mascot logo
logo_7203,False,True,False,0.286669921875,Combination mark
lld_10619,True,False,False,0.0,Pictorial mark
lld_20916,False,False,False,0.0,Abstract mark
logo_6109,True,False,False,0.0,Pictorial mark
lld_11513,True,False,False,0.0,Pictorial mark
lld_71,False,False,False,0.0,Abstract mark
logo_1666,False,True,False,0.90966796875,Wordmark
lld_17162,False,False,False,0.0,Abstract mark
lld_18251,False,False,False,0.0,Abstract mark
logo_8124,False,False,False,0.0,Abstract mark
lld_28392,False,False,False,0.0,Abstract mark
logo_7217,False,True,False,0.293623046875,Combination mark
lld_13304,False,True,False,0.37728515625,Combination mark
logo_3071,False,False,False,0.0,Abstract mark
logo_818,True,True,False,0.237568359375,Combination mark
lld_15775,False,False,False,0.0,Abstract mark
lld_4913,False,False,False,0.0,Abstract mark
logo_5400,False,True,False,0.486728515625,Combination mark
lld_34963,False,False,False,0.0,Abstract mark
logo_5366,False,False,True,0.0,Mascot logo
logo_2409,False,False,False,0.0,Abstract mark
lld_15013,False,False,False,0.0,Abstract mark
logo_3717,False,True,False,0.297900390625,Combination mark
logo_4078,False,False,False,0.0,Abstract mark
lld_13462,False,False,False,0.0,Abstract mark
lld_22867,False,False,False,0.0,Abstract mark
logo_8642,False,True,False,0.44763671875,Combination mark
lld_6862,False,False,False,0.0,Abstract mark
logo_7571,False,True,False,0.26857421875,Combination mark
lld_8697,False,True,False,0.31078125,Combination mark
lld_29932,False,False,False,0.0,Abstract mark
lld_17604,False,False,False,0.0,Abstract mark
lld_18537,False,False,False,0.0,Abstract mark
lld_9589,True,False,False,0.0,Pictorial mark
logo_1100,False,True,False,0.16435546875,Combination mark
logo_14873,False,True,False,0.25970703125,Combination mark
lld_19629,False,False,False,0.0,Abstract mark
lld_11275,False,False,False,0.0,Abstract mark
logo_14898,False,True,False,0.187412109375,Combination mark
lld_6651,True,False,False,0.0,Pictorial mark
logo_12231,False,True,False,0.153779296875,Combination mark
logo_8871,False,True,False,0.23490234375,Combination mark
lld_9562,False,False,False,0.0,Abstract mark
lld_26432,False,False,False,0.0,Abstract mark
logo_6684,False,False,False,0.0,Abstract mark
lld_29701,False,False,False,0.0,Abstract mark
lld_17837,False,False,False,0.0,Abstract mark
lld_6889,True,False,False,0.0,Pictorial mark
logo_14640,False,False,False,0.0,Abstract mark
lld_10180,True,False,False,0.0,Pictorial mark
lld_30250,False,False,False,0.0,Abstract mark
lld_20043,False,True,False,0.72615234375,Wordmark
logo_10426,False,False,False,0.0,Abstract mark
lld_4046,True,False,False,0.0,Pictorial mark
lld_34036,False,False,False,0.0,Abstract mark
lld_33759,False,False,False,0.0,Abstract mark
lld_3729,False,False,False,0.0,Abstract mark
lld_24225,False,False,False,0.0,Abstract mark
logo_4093,False,False,False,0.0,Abstract mark
lld_13489,False,False,False,0.0,Abstract mark
lld_2437,False,False,False,0.0,Abstract mark
logo_3924,False,True,False,0.54244140625,Combination mark
lld_32447,True,False,False,0.0,Pictorial mark
lld_12797,False,True,False,0.70875,Wordmark
lld_22654,False,False,False,0.0,Abstract mark
lld_33981,False,False,False,0.0,Abstract mark
logo_11738,False,True,False,0.46794921875,Combination mark
lld_190,False,False,False,0.0,Abstract mark
lld_35328,False,True,False,0.3572265625,Combination mark
lld_5358,False,False,False,0.0,Abstract mark
logo_2384,True,False,False,0.0,Pictorial mark
lld_22132,False,False,False,0.0,Abstract mark
lld_2351,False,False,False,0.0,Abstract mark
lld_32321,False,False,False,0.0,Abstract mark
lld_34988,True,False,False,0.0,Pictorial mark
lld_15946,False,False,False,0.0,Abstract mark
lld_24543,False,False,False,0.0,Abstract mark
lld_14480,False,False,False,0.0,Abstract mark
logo_10340,False,False,False,0.0,Abstract mark
lld_4720,True,False,False,0.0,Pictorial mark
lld_34750,True,False,False,0.0,Pictorial mark
lld_25885,True,False,False,0.0,Pictorial mark
lld_7229,False,False,False,0.0,Abstract mark
lld_20725,False,False,False,0.0,Abstract mark
lld_1880,False,False,False,0.0,Abstract mark
logo_13649,False,True,False,0.140625,Combination mark
lld_17189,False,False,False,0.0,Abstract mark
logo_14126,False,False,False,0.0,Abstract mark
lld_28379,True,False,False,0.0,Pictorial mark
logo_1855,False,False,False,0.0,Abstract mark
lld_30536,False,False,False,0.0,Abstract mark
lld_26354,False,False,False,0.0,Abstract mark
lld_31628,False,False,False,0.0,Abstract mark
logo_13891,False,True,False,0.118876953125,Combination mark
lld_1658,False,False,False,0.0,Abstract mark
lld_29067,False,False,False,0.0,Abstract mark
lld_6137,False,False,False,0.0,Abstract mark
lld_36147,False,False,False,0.0,Abstract mark
lld_16297,False,False,False,0.0,Abstract mark
logo_12557,False,True,False,0.049765625,Combination mark
lld_9204,True,False,False,0.0,Pictorial mark
lld_1894,False,False,False,0.0,Abstract mark
lld_20731,False,False,False,0.0,Abstract mark
logo_14132,False,True,False,1.0814453125,Wordmark
lld_30522,False,False,False,0.0,Abstract mark
logo_1841,True,True,False,0.454482421875,Combination mark
lld_26340,True,False,False,0.0,Pictorial mark
lld_29073,False,False,False,0.0,Abstract mark
logo_13885,False,False,False,0.0,Abstract mark
lld_36153,False,False,False,0.0,Abstract mark
lld_6123,False,False,False,0.0,Abstract mark
logo_1699,True,False,False,0.0,Pictorial mark
lld_9210,False,False,False,0.0,Abstract mark
logo_12543,False,True,False,0.071435546875,Combination mark
lld_16283,False,False,False,0.0,Abstract mark
lld_22126,False,False,False,0.0,Abstract mark
logo_2390,False,False,False,0.0,Abstract mark
logo_4939,False,False,False,0.0,Abstract mark
lld_32335,True,False,False,0.0,Pictorial mark
lld_2345,False,True,False,0.209345703125,Combination mark
lld_25649,False,False,False,0.0,Abstract mark
lld_15952,False,False,False,0.0,Abstract mark
lld_24557,False,False,False,0.0,Abstract mark
lld_23238,False,False,False,0.0,Abstract mark
logo_10354,True,False,False,0.0,Pictorial mark
lld_14494,False,False,False,0.0,Abstract mark
lld_25891,False,False,False,0.0,Abstract mark
lld_34744,False,False,False,0.0,Abstract mark
lld_4734,False,False,False,0.0,Abstract mark
logo_10432,True,False,False,0.0,Pictorial mark
lld_34022,False,False,False,0.0,Abstract mark
lld_4052,False,False,False,0.0,Abstract mark
logo_159,False,False,False,0.0,Abstract mark
lld_22898,False,False,False,0.0,Abstract mark
logo_4087,False,True,False,0.09419921875,Combination mark
lld_24231,False,False,False,0.0,Abstract mark
lld_32453,False,False,False,0.0,Abstract mark
logo_3930,False,True,False,0.67666015625,Wordmark
lld_2423,False,False,False,0.0,Abstract mark
logo_5399,True,True,False,0.09263671875,Combination mark
lld_12783,False,False,False,0.0,Abstract mark
lld_33995,False,False,False,0.0,Abstract mark
lld_22640,False,True,False,0.180107421875,Combination mark
lld_184,False,False,False,0.0,Abstract mark
lld_6645,False,False,False,0.0,Abstract mark
lld_21349,False,False,False,0.0,Abstract mark
lld_9576,False,False,False,0.0,Abstract mark
logo_8865,False,False,False,0.0,Abstract mark
logo_12225,False,True,False,0.163203125,Combination mark
logo_6690,True,False,False,0.0,Pictorial mark
lld_26426,True,False,False,0.0,Pictorial mark
lld_17823,False,False,False,0.0,Abstract mark
lld_29715,False,False,False,0.0,Abstract mark
lld_27738,False,False,False,0.0,Abstract mark
lld_10194,True,False,False,0.0,Pictorial mark
logo_14654,False,False,False,0.0,Abstract mark
lld_30244,True,False,False,0.0,Pictorial mark
logo_6848,False,True,False,0.1496484375,Combination mark
lld_8668,False,True,False,0.706494140625,Wordmark
lld_20057,False,False,False,0.0,Abstract mark
lld_12973,False,False,False,0.0,Abstract mark
lld_23576,False,False,False,0.0,Abstract mark
lld_24219,False,False,False,0.0,Abstract mark
lld_33765,False,False,False,0.0,Abstract mark
logo_171,False,False,False,0.0,Abstract mark
lld_3715,False,False,False,0.0,Abstract mark
lld_25107,False,False,False,0.0,Abstract mark
logo_3918,False,True,False,0.35700195312500005,Combination mark
lld_35314,False,False,False,0.0,Abstract mark
lld_5364,False,False,False,0.0,Abstract mark
lld_22668,False,False,False,0.0,Abstract mark
logo_11704,False,False,False,0.0,Abstract mark
lld_21361,True,False,False,0.0,Pictorial mark
lld_31172,False,False,False,0.0,Abstract mark
lld_8898,False,False,False,0.0,Abstract mark
lld_1102,False,False,False,0.0,Abstract mark
logo_8695,True,True,False,0.211025390625,Combination mark
lld_28423,False,False,False,0.0,Abstract mark
lld_19826,False,False,False,0.0,Abstract mark
lld_27710,True,True,False,0.372275390625,Combination mark
lld_8640,False,False,False,0.0,Abstract mark
logo_13113,False,False,False,0.0,Abstract mark
logo_6860,True,False,False,0.0,Pictorial mark
lld_7573,False,False,False,0.0,Abstract mark
lld_20719,False,False,False,0.0,Abstract mark
lld_8126,False,False,False,0.0,Abstract mark
logo_13675,False,False,False,0.0,Abstract mark
lld_18286,True,False,False,0.0,Pictorial mark
lld_7215,True,False,False,0.0,Pictorial mark
lld_28345,False,False,False,0.0,Abstract mark
logo_1869,False,False,False,0.0,Abstract mark
lld_27076,False,False,False,0.0,Abstract mark
lld_31614,False,True,False,0.419765625,Combination mark
lld_1664,False,False,False,0.0,Abstract mark
lld_26368,False,True,False,0.38818359375,Combination mark
lld_9238,False,False,False,0.0,Abstract mark
lld_21407,False,False,False,0.0,Abstract mark
lld_10802,True,False,False,0.0,Pictorial mark
lld_19198,False,True,False,0.09900390625,Combination mark
lld_35472,False,True,False,0.140146484375,Combination mark
logo_4911,False,True,True,0.061728515625,Combination mark
lld_5402,False,True,False,0.662568359375,Wordmark
logo_11062,False,True,False,0.10078125,Combination mark
lld_25661,False,False,False,0.0,Abstract mark
lld_812,False,False,False,0.0,Abstract mark
logo_617,False,True,False,0.23689453124999998,Combination mark
lld_33003,False,False,False,0.0,Abstract mark
lld_3073,True,False,False,0.0,Pictorial mark
lld_23210,False,False,False,0.0,Abstract mark
lld_5416,False,False,False,0.0,Abstract mark
logo_4905,False,False,False,0.0,Abstract mark
lld_35466,False,False,False,0.0,Abstract mark
logo_11076,False,False,False,0.0,Abstract mark
lld_25675,False,False,False,0.0,Abstract mark
lld_32309,False,False,False,0.0,Abstract mark
lld_2379,False,True,False,0.5208984375,Combination mark
lld_806,False,False,False,0.0,Abstract mark
lld_3067,False,False,False,0.0,Abstract mark
lld_33017,False,False,False,0.0,Abstract mark
logo_603,False,False,False,0.0,Abstract mark
lld_34778,False,False,False,0.0,Abstract mark
lld_4708,False,False,False,0.0,Abstract mark
lld_23204,True,False,False,0.0,Pictorial mark
logo_10368,True,False,False,0.0,Pictorial mark
logo_13661,False,False,False,0.0,Abstract mark
lld_8132,True,False,False,0.0,Pictorial mark
lld_7201,False,False,False,0.0,Abstract mark
lld_18292,True,False,False,0.0,Pictorial mark
lld_28351,False,False,False,0.0,Abstract mark
lld_27062,False,False,False,0.0,Abstract mark
lld_1670,False,True,False,0.513642578125,Combination mark
lld_31600,False,False,False,0.0,Abstract mark
lld_21413,False,False,False,0.0,Abstract mark
lld_10816,False,False,False,0.0,Abstract mark
lld_21375,False,False,False,0.0,Abstract mark
logo_8859,False,True,False,0.202216796875,Combination mark
logo_12219,True,False,False,0.0,Pictorial mark
lld_6679,False,False,False,0.0,Abstract mark
lld_29729,True,False,False,0.0,Pictorial mark
lld_1116,False,False,False,0.0,Abstract mark
lld_31166,False,False,False,0.0,Abstract mark
lld_30278,False,False,False,0.0,Abstract mark
lld_28437,False,False,False,0.0,Abstract mark
logo_8681,False,False,False,0.0,Abstract mark
lld_27704,False,False,False,0.0,Abstract mark
lld_19832,False,False,False,0.0,Abstract mark
logo_14668,False,True,False,0.44063476562500004,Combination mark
logo_13107,False,False,False,0.0,Abstract mark
lld_8654,False,False,False,0.0,Abstract mark
lld_7567,True,False,False,0.0,Pictorial mark
logo_6874,False,False,False,0.0,Abstract mark
lld_12967,False,False,False,0.0,Abstract mark
lld_23562,False,False,False,0.0,Abstract mark
lld_3701,False,False,False,0.0,Abstract mark
logo_165,False,True,False,0.486240234375,Combination mark
lld_33771,True,False,False,0.0,Pictorial mark
lld_25113,False,False,False,0.0,Abstract mark
lld_5370,False,False,False,0.0,Abstract mark
lld_35300,True,False,False,0.0,Pictorial mark
logo_11710,False,False,False,0.0,Abstract mark
logo_11857,False,True,False,0.0883203125,Combination mark
logo_4124,True,False,False,0.0,Pictorial mark
lld_24392,False,False,False,0.0,Abstract mark
logo_10591,False,False,False,0.0,Abstract mark
lld_14251,False,False,False,0.0,Abstract mark
lld_34181,False,False,False,0.0,Abstract mark
lld_33836,False,True,False,0.310078125,Combination mark
logo_2555,False,False,False,0.0,Abstract mark
lld_3846,False,False,False,0.0,Abstract mark
lld_2580,False,False,False,0.0,Abstract mark
logo_3893,False,True,False,0.318544921875,Combination mark
lld_12620,True,False,False,0.0,Pictorial mark
logo_6733,False,False,False,0.0,Abstract mark
lld_26585,False,False,False,0.0,Abstract mark
lld_11329,True,False,False,0.0,Pictorial mark
lld_8913,False,False,False,0.0,Abstract mark
lld_17980,False,True,False,0.311416015625,Combination mark
logo_9400,False,True,False,0.557197265625,Wordmark
lld_1089,False,False,False,0.0,Abstract mark
lld_19775,False,False,False,0.0,Abstract mark
lld_27843,False,False,False,0.0,Abstract mark
logo_12386,False,True,False,0.47892578125,Combination mark
lld_16446,False,False,False,0.0,Abstract mark
lld_17758,False,True,False,0.1642578125,Combination mark
logo_13098,False,True,False,0.3026953125,Combination mark
lld_10037,False,False,True,0.0,Mascot logo
lld_10751,False,False,False,0.0,Abstract mark
logo_14091,False,True,False,0.224306640625,Combination mark
logo_8078,False,False,False,0.0,Abstract mark
lld_30481,False,False,False,0.0,Abstract mark
lld_20692,False,False,False,0.0,Abstract mark
lld_31947,False,True,False,0.48876953125,Combination mark
lld_1937,False,False,False,0.0,Abstract mark
lld_10989,False,False,False,0.0,Abstract mark
lld_6080,False,True,True,0.43240234375,Combination mark
lld_19013,False,False,False,0.0,Abstract mark
lld_16320,False,False,False,0.0,Abstract mark
logo_6055,False,False,False,0.0,Abstract mark
logo_13926,True,False,False,0.0,Pictorial mark
logo_9366,False,False,False,0.0,Abstract mark
lld_32296,False,False,False,0.0,Abstract mark
lld_12146,False,False,False,0.0,Abstract mark
logo_944,False,True,False,0.10958984375,Combination mark
lld_22085,True,False,False,0.0,Pictorial mark
logo_2233,False,True,False,0.06029296875,Combination mark
lld_15629,False,False,False,0.0,Abstract mark
lld_741,False,True,False,0.4919140625,Combination mark
lld_5589,True,False,False,0.0,Pictorial mark
lld_14537,False,False,False,0.0,Abstract mark
lld_4697,False,False,False,0.0,Abstract mark
lld_25932,False,False,False,0.0,Abstract mark
lld_33188,False,False,False,0.0,Abstract mark
logo_4642,True,True,False,0.25244140625,Combination mark
lld_999,True,False,False,0.0,Pictorial mark
lld_13258,False,False,False,0.0,Abstract mark
lld_32282,False,True,False,0.21375,Combination mark
logo_5548,False,False,False,0.0,Abstract mark
lld_12152,False,False,False,0.0,Abstract mark
logo_2227,False,False,False,0.0,Abstract mark
logo_950,False,True,False,0.289453125,Combination mark
lld_22091,True,False,False,0.0,Pictorial mark
lld_755,False,False,True,0.0,Mascot logo
logo_3139,False,True,False,0.77587890625,Wordmark
lld_14523,False,True,False,0.34669921875,Combination mark
lld_25926,False,False,False,0.0,Abstract mark
lld_4683,False,False,False,0.0,Abstract mark
logo_788,False,True,False,0.3583984375,Combination mark
logo_4656,False,False,False,0.0,Abstract mark
logo_14085,False,True,False,0.120322265625,Combination mark
lld_10745,False,False,False,0.0,Abstract mark
lld_30495,False,False,False,0.0,Abstract mark
lld_18319,True,False,False,0.0,Pictorial mark
lld_1923,False,True,False,0.48693359375,Combination mark
lld_31953,False,False,False,0.0,Abstract mark
lld_20686,False,False,False,0.0,Abstract mark
lld_19007,False,False,False,0.0,Abstract mark
lld_6094,False,False,False,0.0,Abstract mark
lld_21598,False,False,True,0.0,Mascot logo
lld_16334,True,False,False,0.0,Pictorial mark
logo_6041,False,True,False,0.75603515625,Wordmark
logo_9372,False,True,False,0.22504882812500002,Combination mark
logo_13932,False,True,False,0.32634765625,Combination mark
lld_26591,False,False,False,0.0,Abstract mark
logo_6727,False,True,False,0.114560546875,Combination mark
logo_9414,False,False,False,0.0,Abstract mark
lld_17994,False,False,False,0.0,Abstract mark
lld_8907,False,True,True,0.1489453125,Combination mark
lld_27857,False,False,False,0.0,Abstract mark
lld_19761,False,False,False,0.0,Abstract mark
logo_1048,False,False,False,0.0,Abstract mark
lld_16452,False,True,False,0.039111328125,Combination mark
logo_12392,False,False,False,0.0,Abstract mark
logo_7439,False,True,False,0.06685546875,Combination mark
lld_10023,False,False,False,0.0,Abstract mark
logo_11843,False,False,False,0.0,Abstract mark
lld_24386,False,False,False,0.0,Abstract mark
logo_4130,False,False,False,0.0,Abstract mark
lld_14245,True,False,False,0.0,Pictorial mark
logo_10585,False,False,False,0.0,Abstract mark
lld_34195,False,False,False,0.0,Abstract mark
lld_3852,False,False,False,0.0,Abstract mark
logo_2541,False,False,False,0.0,Abstract mark
lld_33822,False,False,False,0.0,Abstract mark
logo_3887,False,True,False,0.4428125,Combination mark
lld_2594,True,False,False,0.0,Pictorial mark
lld_25098,True,False,False,0.0,Pictorial mark
lld_12634,False,False,False,0.0,Abstract mark
lld_11315,True,False,False,0.0,Pictorial mark
logo_1060,False,True,False,0.5603515625,Wordmark
logo_14913,False,False,False,0.0,Abstract mark
lld_19749,False,False,False,0.0,Abstract mark
lld_29852,True,False,False,0.0,Pictorial mark
lld_17764,False,False,False,0.0,Abstract mark
lld_18457,False,False,False,0.0,Abstract mark
lld_28594,False,True,False,0.880859375,Wordmark
logo_8722,True,False,True,0.0,Mascot logo
lld_6902,False,True,False,0.264140625,Combination mark
lld_19991,False,False,False,0.0,Abstract mark
logo_7411,False,True,False,0.54392578125,Combination mark
logo_4118,False,True,False,0.11390625,Combination mark
lld_13502,False,False,False,0.0,Abstract mark
lld_22907,False,False,False,0.0,Abstract mark
logo_3677,False,False,True,0.0,Mascot logo
logo_2569,False,True,False,0.0835546875,Combination mark
lld_15173,False,False,False,0.0,Abstract mark
logo_5206,False,True,False,0.14958984375,Combination mark
lld_4873,False,False,False,0.0,Abstract mark
logo_5560,True,True,False,0.35431640625,Combination mark
lld_34803,False,False,False,0.0,Abstract mark
logo_978,False,True,False,0.373828125,Combination mark
lld_15615,False,False,False,0.0,Abstract mark
logo_3111,False,True,False,0.396806640625,Combination mark
lld_13264,False,False,False,0.0,Abstract mark
logo_8044,True,False,False,0.0,Pictorial mark
logo_7377,False,True,False,0.0898828125,Combination mark
lld_8091,True,False,False,0.0,Pictorial mark
lld_17002,True,False,False,0.0,Pictorial mark
lld_18331,False,False,False,0.0,Abstract mark
logo_1706,False,True,False,0.321640625,Combination mark
lld_20876,False,False,False,0.0,Abstract mark
logo_6069,False,True,False,0.732451171875,Wordmark
lld_11473,False,False,False,0.0,Abstract mark
logo_8050,False,True,False,0.31942382812500003,Combination mark
logo_7363,False,False,False,0.0,Abstract mark
lld_10779,True,False,False,0.0,Pictorial mark
lld_17016,False,False,False,0.0,Abstract mark
lld_8085,False,False,False,0.0,Abstract mark
lld_18325,False,False,False,0.0,Abstract mark
logo_1712,False,False,False,0.0,Abstract mark
lld_16308,False,False,False,0.0,Abstract mark
lld_20862,False,False,False,0.0,Abstract mark
lld_11467,True,False,False,0.0,Pictorial mark
lld_34817,False,False,False,0.0,Abstract mark
logo_5574,True,True,False,0.375908203125,Combination mark
lld_4867,True,False,False,0.0,Pictorial mark
lld_769,True,False,False,0.0,Pictorial mark
lld_15601,False,True,False,0.870234375,Wordmark
logo_3105,False,False,False,0.0,Abstract mark
lld_13270,False,False,False,0.0,Abstract mark
lld_13516,False,False,False,0.0,Abstract mark
lld_22913,False,False,False,0.0,Abstract mark
logo_3663,False,False,False,0.0,Abstract mark
lld_14279,False,False,False,0.0,Abstract mark
lld_15167,True,False,False,0.0,Pictorial mark
logo_5212,False,True,False,0.14296875,Combination mark
lld_12608,True,False,False,0.0,Pictorial mark
logo_9428,False,False,False,0.0,Abstract mark
lld_11301,False,False,False,0.0,Abstract mark
logo_1074,False,False,False,0.0,Abstract mark
logo_14907,False,False,False,0.0,Abstract mark
lld_17770,False,True,False,0.386865234375,Combination mark
lld_29846,False,False,False,0.0,Abstract mark
lld_18443,False,False,False,0.0,Abstract mark
logo_8736,False,True,False,0.14642578125,Combination mark
